DATE,Unemployment Loss,Inflation Loss
2002-12-31,6.0,-0.2309980411598227
2003-01-31,0.7020099999999996,-0.21993957703927247
2003-02-28,0.8054983333333334,-0.27276345785036504
2003-03-31,0.8089866666666667,-0.23145314796519756
2003-04-30,0.9124749999999997,-0.4021720848650805
2003-05-31,1.0159159999999998,-0.36915433632142935
2003-06-30,1.2193569999999996,-0.4723769814169092
2003-07-31,1.1227980000000004,-0.4252439257700562
2003-08-31,1.0261791455891922,-0.5106865400909193
2003-09-30,1.0295602911783854,-0.5345628708270693
2003-10-31,0.9329414367675781,-0.43461698708411145
2003-11-30,0.7362522911783849,-0.3945199614684851
2003-12-31,0.639563145589193,-0.36155171389533436
2004-01-31,0.642874,-0.17152084347504637
2004-02-29,0.5461051924540197,-0.14676484188809003
2004-03-31,0.7493363849080392,-0.13907237729952993
2004-04-30,0.5525675773620593,0.01258159114559021
2004-05-31,0.5557090515747065,0.004959263195194019
2004-06-30,0.5588505257873528,0.10885317095046432
2004-07-31,0.4619920000000004,-0.023519994349550544
2004-08-31,0.36503510372924897,-0.09982950202833507
2004-09-30,0.3680782074584963,-0.05199380019726796
2004-10-31,0.47112131118774414,-0.016877637130783718
2004-11-30,0.37405554079182934,0.06233833116800103
2004-12-31,0.3769897703959151,0.06560366594970013
2005-01-31,0.2799239999999994,0.17109942516002796
2005-02-28,0.38273699999999966,0.17457102279341452
2005-03-31,0.1855500000000001,0.2557701694442267
2005-04-30,0.18836299999999984,0.10849658050307198
2005-05-31,0.09102383999985353,0.17738574802055496
2005-06-30,-0.006315320000291891,0.08610228257728458
2005-07-31,-0.0036544800004376654,0.11478967539362461
2005-08-31,-0.1013419119647585,0.15898731840158398
2005-09-30,0.0009706560709208389,0.19411906983173477
2005-10-31,0.003283224106599647,0.2640555325702083
2005-11-30,0.006516570473031891,0.30621910801729335
2005-12-31,-0.09025008316053462,0.28035413636311635
2006-01-31,-0.28701673679410256,0.14322396576318575
2006-02-28,-0.1835893164835607,0.13854392161332285
2006-03-31,-0.280161896173019,0.16736563355952594
2006-04-30,-0.2767344758624768,0.3612482829865167
2006-05-31,-0.3731600365039762,0.4085466018647361
2006-06-30,-0.3695855971454751,0.5959470168685606
2006-07-31,-0.2660111577869735,0.545783404928792
2006-08-31,-0.2623541320224563,0.6702209370623065
2006-09-30,-0.45869710625793836,0.6057163465873279
2006-10-31,-0.5550400804934208,0.4971342518711692
2006-11-30,-0.4513757137051915,0.284497253671125
2006-12-31,-0.5477113469169614,0.3157376094600224
2007-01-31,-0.34404698012873247,0.5004748444186209
2007-02-28,-0.4404541798248234,0.5566945910069361
2007-03-31,-0.5368613795209143,0.37835673126125524
2007-04-30,-0.4332685792170059,0.21140303208420264
2007-05-31,-0.5298207659585756,0.07644228109962192
2007-06-30,-0.3263729527001473,-0.012645796321029579
2007-07-31,-0.22292513944171688,0.040523855719200697
2007-08-31,-0.3196815345295807,-0.014214046822756288
2007-09-30,-0.21643792961744257,0.10237258347978351
2007-10-31,-0.21319432470530586,0.18411473181001625
2007-11-30,-0.2101934560897627,0.3353936524636243
2007-12-31,0.0928074125257794,0.4045091386669437
2008-01-31,0.09580828114132256,0.1931306613182766
2008-02-29,-0.00144800244004184,0.07202601725056113
2008-03-31,0.2012957139785918,0.1688108484005708
2008-04-30,0.1040394303972274,0.0832655187005722
2008-05-31,0.5065360337255438,0.14908097797814612
2008-06-30,0.70903263705386,0.2147926945382146
2008-07-31,0.9115292403821762,0.24495748841329057
2008-08-31,1.2138117284603975,0.2178833022297617
2008-09-30,1.2160942165386182,0.044021774210902365
2008-10-31,1.61837670461684,-0.3658096914030722
2008-11-30,1.920497169314758,-0.6099658381434763
2008-12-31,2.422617634012675,-0.8628469439011504
2009-01-31,2.924738098710593,-1.0944289782726973
2009-02-28,3.426761310682185,-1.1123566770384823
2009-03-31,3.8287845226537733,-1.2374611817756325
2009-04-30,4.130807734625365,-1.0710330240319736
2009-05-31,4.532803163106619,-1.1777624529202706
2009-06-30,4.634798591587872,-1.280202390151473
2009-07-31,4.636794020069126,-1.3744782916494929
2009-08-31,4.738827031913469,-1.3488607701805693
2009-09-30,4.940860043757812,-1.2757290151179639
2009-10-31,5.142893055602155,-0.7605443469631084
2009-11-30,5.045019276192195,-0.6258542201379651
2009-12-31,5.0471454967822345,-0.48992402066976126
2010-01-31,4.949271717372275,-0.30976089300438314
2010-02-28,4.951535614677851,-0.3015938401090139
2010-03-31,5.053799511983426,-0.222597498548736
2010-04-30,5.056063409289002,-0.39822235327568833
2010-05-31,4.758498640378717,-0.36367462906452364
2010-06-30,4.560933871468434,-0.4435266050803337
2010-07-31,4.563369102558149,-0.5299213507922822
2010-08-31,4.665998447393131,-0.5824228825465942
2010-09-30,4.668627792228113,-0.7021278822704184
2010-10-31,4.571257137063095,-0.920671998998877
2010-11-30,4.9740900891756405,-0.8789097501510783
2010-12-31,4.476923041288186,-0.9444097439100556
2011-01-31,4.27975599340073,-0.8752715668236304
2011-02-28,4.182784621099212,-0.7869346211767141
2011-03-31,4.185813248797694,-0.7856350268073058
2011-04-30,4.288841876496175,-0.604863284893951
2011-05-31,4.19203797999178,-0.47595382305740497
2011-06-30,4.295234083487384,-0.41460385793525667
2011-07-31,4.198430186982989,-0.2656028478884114
2011-08-31,4.20174608526499,-0.16078407046708865
2011-09-30,4.20506198354699,-0.14943015674564286
2011-10-31,4.0083778818289915,-0.25540607461207276
2011-11-30,3.8117520781347816,-0.17215158571517275
2011-12-31,3.715126274440572,-0.02418773306960098
2012-01-31,3.518500470746364,0.060997296547184554
2012-02-29,3.5218671401346144,0.024565688075274927
2012-03-31,3.4252338095228634,0.04405737704917989
2012-04-30,3.4286004789111137,-0.03524697415766376
2012-05-31,3.4318994143148567,-0.17453114005121328
2012-06-30,3.4351983497185987,-0.18059573774500226
2012-07-31,3.4384972851223417,-0.2260016885534437
2012-08-31,3.3416819045615567,-0.3645500228414793
2012-09-30,3.0448665240007724,-0.3078358966035015
2012-10-31,3.048051143439987,-0.11091169044505733
2012-11-30,2.95109247647045,-0.21609260533452623
2012-12-31,3.1541338095009124,-0.31097462421205524
2013-01-31,3.2571751425313744,-0.40564821529289574
2013-02-28,2.960061022225763,-0.4249592661879058
2013-03-31,2.7629469019201522,-0.5039409608916117
2013-04-30,2.8658327816145404,-0.5793916548032056
2013-05-31,2.7685641037598145,-0.5728164091059122
2013-06-30,2.7712954259050893,-0.5112556278139095
2013-07-31,2.574026748050363,-0.4868019949426854
2013-08-31,2.4766137342885326,-0.43281793119980083
2013-09-30,2.479200720526701,-0.44473264166000437
2013-10-31,2.4817877067648704,-0.4743536155729293
2013-11-30,2.184246750367646,-0.4064180692109547
2013-12-31,1.9867057939704207,-0.34200905984264995
2014-01-31,1.8891648375731958,-0.4584270999593558
2014-02-28,1.9915162813851612,-0.5177043726235713
2014-03-31,1.9938677251971253,-0.41816293218577094
2014-04-30,1.4962191690090902,-0.30372764746002634
2014-05-31,1.5984861667374712,-0.23347025831423718
2014-06-30,1.4007531644658524,-0.2826948480845397
2014-07-31,1.5030201621942343,-0.2258016875559914
2014-08-31,1.4052280154734929,-0.3055514579338263
2014-09-30,1.2074358687527527,-0.29369640173282185
2014-10-31,1.0096437220320116,-0.4178797235700564
2014-11-30,1.1118186351432788,-0.4871910288275254
2014-12-31,0.9139935482545463,-0.5302883722748213
2015-01-31,1.0161684613658144,-0.6429226954093741
2015-02-28,0.8183361524001196,-0.6037525978397777
2015-03-31,0.7205038434344262,-0.6404892680456502
2015-04-30,0.7226715344687316,-0.6615344239349268
2015-05-31,0.9248561582637036,-0.7153239343689703
2015-06-30,0.6270407820586756,-0.7100213219616274
2015-07-31,0.5292254058536487,-0.8062184987762437
2015-08-31,0.43144781920670194,-0.7708881324462329
2015-09-30,0.33367023255975514,-0.7656467315716435
2015-10-31,0.3358926459128089,-0.8420229858437471
2015-11-30,0.43816840948159896,-0.8432620011567398
2015-12-31,0.34044417305039065,-0.8713079152903074
2016-01-31,0.14271993661918092,-0.6630191877937879
2016-02-29,0.2450577033569683,-0.6056581986143099
2016-03-31,0.3473954700947539,-0.6154880860876215
2016-04-30,0.4497332368325404,-0.5324585635359185
2016-05-31,0.1521335593717632,-0.5026584279350637
2016-06-30,0.25453388191098547,-0.5015931337371198
2016-07-31,0.15693420445020756,-0.4187834000936679
2016-08-31,0.2593902990654424,-0.3024293315755804
2016-09-30,0.3618463936806773,-0.31606464785238586
2016-10-31,0.26430248829591196,-0.17989296854878756
2016-11-30,0.06680417066156163,-0.2380407852105897
2016-12-31,0.06930585302721148,-0.17158529268918965
2017-01-31,0.07180753539286133,-0.0979810653587192
2017-02-28,-0.025652984231236964,-0.05920147291897759
2017-03-31,-0.2231135038553349,-0.2534282275566051
2017-04-30,-0.22057402347943267,-0.2663112321101151
2017-05-31,-0.21799567851894608,-0.3284252652244506
2017-06-30,-0.31541733355845913,-0.3040621435372408
2017-07-31,-0.31283898859797254,-0.4151632363044371
2017-08-31,-0.21020611590023197,-0.4801232434057372
2017-09-30,-0.3075732432024916,-0.4649884123513841
2017-10-31,-0.4049403705047512,-0.34921348735676805
2017-11-30,-0.40222175847472297,-0.32098811675360484
2017-12-31,-0.4995031464446944,-0.3044824135641315
2018-01-31,-0.5967845344146658,-0.2510144116412576
2018-02-28,-0.49393776720117977,-0.23393598599809984
2018-03-31,-0.591090999987693,0.047241160910551194
2018-04-30,-0.5882442327742066,-0.020813975097564885
2018-05-31,-0.7852237746430761,0.0766995608945571
2018-06-30,-0.5822033165119453,0.03659757499350391
2018-07-31,-0.7791828583808149,0.1104121696111644
2018-08-31,-0.7759513505581506,0.009734071099433805
2018-09-30,-0.872719842735485,0.089359146144254
2018-10-31,-0.769488334912821,-0.039613268325043194
2018-11-30,-0.7660280064618643,0.07124569449816942
2018-12-31,-0.6625676780109084,0.08475106214709438
2019-01-31,-0.5591073495599517,-0.11697836450310461
2019-02-28,-0.7554290053024202,-0.26549935505120015
2019-03-31,-0.7517506610448885,-0.3680473156751445
2019-04-30,-0.9480723167873566,-0.2687927107061432
2019-05-31,-0.944221006169133,-0.34752082651243565
2019-06-30,-0.9403696955509084,-0.2493436174175283
2019-07-31,-0.8365183849326847,-0.24168246853990372
2019-08-31,-0.8325730634746291,-0.1641057271919193
2019-09-30,-1.0286277420165728,-0.3136608856222116
2019-10-31,-0.9246824205585171,-0.30961980004702117
2019-11-30,-0.9207469460219362,-0.4724490440400224
2019-12-31,-0.9168114714853544,-0.4118404814024128
2020-01-31,-1.0128759969487735,-0.3137473680421925
2020-02-29,-1.009062356741632,-0.20245128454143657
2020-03-31,-0.10524871653448908,-0.3897620116748861
2020-04-30,10.198564923672652,-1.088222122704872
2020-05-31,8.702157202238158,-1.064174711245112
2020-06-30,6.505749480803666,-1.0616071428571443
2020-07-31,5.709341759369172,-0.8694419429906324
2020-08-31,3.912642397277857,-0.6532466375701356
2020-09-30,3.4159430351865394,-0.5401329903239365
2020-10-31,2.419243673095223,-0.6479519271796335
2020-11-30,2.222218170812348,-0.6456222672496441
2020-12-31,2.2251926685294734,-0.5368708544674288
2021-01-31,1.928167166246599,-0.430199631884463
2021-02-28,1.7308142770823256,-0.43736197728036874
2021-03-31,1.5334613879180523,0.04519943787948577
2021-04-30,1.5361084987537792,1.1224482550502364
2021-05-31,1.3384506058256944,1.5171380707150313
2021-06-30,1.4407927128976112,1.8018239555598798
2021-07-31,0.9431348199695266,1.866872382631703
2021-08-31,0.7452061927801585,1.8819848482185337
2021-09-30,0.24727756559079062,1.919143000026315
2021-10-31,0.14934893840142216,2.308129489462109
2021-11-30,-0.24881290941196266,2.8181467452300897
2021-12-31,-0.5469747572253483,3.0436104944853177
2022-01-31,-0.44513660503873353,3.2090048962380786
2022-02-28,-0.6434956008953536,3.41856925418569
2022-03-31,-0.8418545967519733,3.364767835644435
2022-04-30,-0.8402135926085932,3.0298659046700944
2022-05-31,-0.8387369771814543,2.8815364723813426
2022-06-30,-0.8372603617543164,3.0354072041517206
2022-07-31,-0.9357837463271776,2.6914125166580334
2022-08-31,-0.7344423567318721,2.9162852477601326
2022-09-30,-0.9331009671365669,3.1821083025176184
2022-10-31,-0.7317595775412613,2.9844865423908313
